gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	anum	num	min	lower_hinge	median	upper_hinge	max	mean	clusterID
CD83	1.74522565035024e-32	-0.261240437053169	0.035	0.142	3.48434301092426e-28	1036	33	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.705434002017768	2
CD9	1.68274296678337e-289	0.87152299120777	0.95	0.589	3.359596333183e-285	1036	980	0.693147180559945	1.6094379124341	1.94591014905531	2.30258509299405	3.80666248977032	1.93120432842782	2
CD99	2.15290689864515e-132	0.446359143006642	0.914	0.713	4.29827862314503e-128	1036	951	0.693147180559945	1.09861228866811	1.38629436111989	1.79175946922805	2.89037175789616	1.45843313100272	2
CDH11	1.39788569161684e-235	0.484293288057875	0.453	0.066	2.79087878331302e-231	1036	470	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.19722457733622	0.927504991293993	2
CDH13	6.79149291728215e-224	0.458618222495407	0.442	0.062	1.35592156093538e-219	1036	458	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.39789527279837	0.904076957575856	2
CDH2	3.65544239346953e-170	0.298016169561648	0.312	0.032	7.29809073856192e-166	1036	321	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.809193419934392	2
CEBPD	6.09913290532842e-62	-0.612194756912293	0.621	0.667	1.21769188454882e-57	1036	652	0.693147180559945	0.693147180559945	1.09861228866811	1.6094379124341	3.25809653802148	1.19446636667817	2
CETN2	3.70290086439331e-74	0.267422740086826	0.437	0.195	7.39284157576125e-70	1036	444	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.94591014905531	0.835603706078085	2
CFD	2.14976612561514e-66	-2.25291806408557	0.447	0.622	4.29200806979063e-62	1036	474	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	3.36729582998647	1.01663700615167	2
CFH	4.36892319142731e-151	0.503338239626678	0.792	0.368	8.72255515168463e-147	1036	866	0.693147180559945	1.09861228866811	1.6094379124341	2.19722457733622	4.06044301054642	1.74326106279593	2
CHPF	2.12543298061249e-97	0.376408328598393	0.476	0.182	4.24342694579283e-93	1036	510	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.07944154167984	0.968836707904053	2
CKLF	5.40631111639023e-28	-0.275382126292788	0.177	0.296	1.07937001438731e-23	1036	179	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.763658545657667	2
CLDN5	8.25997880416138e-37	-0.691224223923002	0.037	0.145	1.64910476825082e-32	1036	36	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	2.83321334405622	0.783110470897845	2
CLEC14A	5.02459994215742e-41	-0.28599153368107	0.022	0.144	1.00316137845173e-36	1036	18	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.715673019899288	2
CLEC18A	1.19223755392235e-168	0.270313244610823	0.204	0.006	2.38030227640597e-164	1036	210	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.94591014905531	0.899932216467823	2
CLEC2B	6.19363035086403e-126	-0.38196488252793	0.021	0.322	1.23655829955e-121	1036	34	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.76123563976561	2
CLIC4	1.96269405825105e-86	0.39302954101944	0.659	0.377	3.91851868729823e-82	1036	691	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.484906649788	1.08069234973638	2
CLU	1.17815397765917e-196	0.774045832208383	0.969	0.611	2.35218441639654e-192	1036	1000	0.693147180559945	1.79175946922805	2.56494935746154	3.13549421592915	5.20948615284142	2.51127051388174	2
COL14A1	1.04737388181973e-156	0.427362800422244	0.523	0.143	2.0910819550531e-152	1036	560	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.30258509299405	0.934871686616587	2
COL16A1	1.96172431494009e-99	0.25676826127703	0.319	0.074	3.91658259477789e-95	1036	344	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.798583266566299	2
COL18A1	1.89448498615941e-218	0.664011044263693	0.689	0.24	3.78233927486727e-214	1036	692	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.70805020110221	1.14196805486547	2
COL1A1	5.65621637481748e-137	0.617806609002053	0.585	0.207	1.12926359923231e-132	1036	612	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	4.26267987704132	1.22302760008732	2
COL1A2	4.39855847807552e-131	0.665324248769442	0.729	0.336	8.78172200147777e-127	1036	774	0.693147180559945	1.09861228866811	1.6094379124341	2.19722457733622	4.36944785246702	1.68478224210398	2
COL21A1	2.50510118127167e-283	0.498099464551013	0.466	0.047	5.0014345084089e-279	1036	484	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.07944154167984	0.901778428812356	2
COL3A1	1.89941597787047e-79	0.419881415961041	0.425	0.158	3.7921839998184e-75	1036	469	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	4.21950770517611	1.12230832302251	2
COL4A1	4.0594666074179e-108	0.404227387099787	0.444	0.154	8.10472508170985e-104	1036	461	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.89037175789616	0.94900485816829	2
COL4A2	2.50084151157777e-207	0.555843490662478	0.552	0.16	4.99293007786502e-203	1036	574	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.63905732961526	1.00556956814569	2
COL6A1	6.00531915671188e-219	0.710537835038472	0.819	0.347	1.19896196963753e-214	1036	863	0.693147180559945	1.09861228866811	1.38629436111989	1.79175946922805	2.89037175789616	1.38149038863354	2
COL6A2	7.10534814562922e-208	0.586393071397128	0.886	0.4	1.41858275727487e-203	1036	929	0.693147180559945	1.09861228866811	1.6094379124341	2.07944154167984	3.43398720448515	1.60909618793211	2
COL8A1	0	1.15648221327673	0.719	0.099	0	1036	734	0.693147180559945	0.693147180559945	1.38629436111989	1.79175946922805	3.3322045101752	1.36660116150752	2
COPRS	1.60069965660891e-99	0.323963872006224	0.504	0.217	3.1957968644197e-95	1036	500	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.866614644314549	2
CORO1A	1.3668522353025e-91	-0.557647774941598	0.04	0.283	2.72892048778144e-87	1036	40	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.761158998587464	2
COTL1	8.29632860681325e-86	-0.539540929708356	0.096	0.35	1.65636200635027e-81	1036	95	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.718755503177303	2
COX7A1	1.11017802589307e-150	0.513012896685763	0.739	0.359	2.21647042869551e-146	1036	764	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.19722457733622	1.14409636205437	2
CPE	4.37241016673922e-206	0.666598844647535	0.856	0.375	8.72951689789486e-202	1036	870	0.693147180559945	1.09861228866811	1.6094379124341	1.94591014905531	3.49650756146648	1.57206586266116	2
CPQ	7.16613829489564e-60	0.305365675793127	0.528	0.29	1.43071951057591e-55	1036	563	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	2.19722457733622	0.994850246190177	2
CPVL	2.33249810345543e-49	-0.383133353390472	0.042	0.2	4.65683246354878e-45	1036	40	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.720612487776648	2
CPXM2	7.70675241572089e-164	0.57482805732998	0.53	0.172	1.53865311979867e-159	1036	549	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.63905732961526	1.09024085202732	2
CREM	3.31014363412512e-41	-0.397072197641411	0.199	0.352	6.6087017655308e-37	1036	197	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.79175946922805	0.772152368943333	2
CRIM1	2.01117924652474e-86	0.364882175962998	0.468	0.188	4.01531936568665e-82	1036	464	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.19722457733622	0.981937956000511	2
CRIP1	2.15495310410138e-212	0.768380746689697	0.713	0.281	4.30236387233841e-208	1036	720	0.693147180559945	0.693147180559945	1.38629436111989	1.70059869083108	2.77258872223978	1.31570512829038	2
CRIP2	1.7846147799332e-283	0.853613334010028	0.908	0.435	3.56298340813664e-279	1036	929	0.693147180559945	1.09861228866811	1.6094379124341	2.07944154167984	3.2188758248682	1.63102568787224	2
CRISPLD1	1.6064417712915e-183	0.438960320225333	0.44	0.079	3.20726099638349e-179	1036	443	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.19722457733622	0.904964084841067	2
CRNDE	3.44091044890122e-93	0.252480109188569	0.326	0.084	6.86977771123128e-89	1036	325	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.79175946922805	0.786472303760612	2
CRTAP	1.24482279593079e-84	0.317639953713576	0.565	0.288	2.48528871207582e-80	1036	566	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.94591014905531	0.91300606288599	2
CRYAB	9.25320905797121e-245	0.752144438483254	0.859	0.343	1.84740318842395e-240	1036	894	0.693147180559945	1.09861228866811	1.6094379124341	1.94591014905531	4.66343909411207	1.6087923055015	2
CSDC2	9.92173629934363e-166	0.310613905038552	0.356	0.049	1.98087465216396e-161	1036	344	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.786266485642242	2
CSF1R	5.40933336462715e-50	-0.329606878522851	0.023	0.162	1.07997340624781e-45	1036	22	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	2
CSRP1	6.71780658779137e-147	0.508062109614302	0.823	0.428	1.34121008525255e-142	1036	827	0.693147180559945	1.09861228866811	1.38629436111989	1.79175946922805	2.83321334405622	1.37917928289895	2
CST3	2.10078098023671e-33	-0.260928553659635	0.995	0.909	4.19420922704259e-29	1036	1033	0.693147180559945	1.94591014905531	2.30258509299405	2.63905732961526	3.76120011569356	2.29814641799669	2
CST6	9.6318446283426e-99	0.280475832233184	0.158	0.012	1.9229977800486e-94	1036	163	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	3.97029191355212	0.970163675330242	2
CTGF	1.01258183294818e-229	1.13965608828865	0.865	0.418	2.02161962948105e-225	1036	909	0.693147180559945	1.6094379124341	2.63905732961526	3.55534806148941	5.69035945432406	2.57729374846491	2
CTHRC1	1.06818040836553e-224	0.70677376398327	0.476	0.093	2.13262218530179e-220	1036	488	0.693147180559945	0.693147180559945	1.09861228866811	1.6094379124341	3.49650756146648	1.21857454304153	2
CTSB	3.54748061227008e-49	-0.489377976326475	0.549	0.428	7.08254504239721e-45	1036	578	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.94591014905531	0.946936312647612	2
CTSC	3.02305482106262e-59	-0.392782929252481	0.136	0.361	6.03552895025151e-55	1036	144	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	2.30258509299405	0.838591510192694	2
CTSD	2.32006291370805e-117	0.4157754309744	0.865	0.571	4.63200560721813e-113	1036	899	0.693147180559945	1.09861228866811	1.6094379124341	1.94591014905531	3.29583686600433	1.51890913693356	2
CTSF	1.68413119135494e-76	0.298902903489897	0.58	0.283	3.36236792354013e-72	1036	621	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	2.07944154167984	0.98385816575838	2
CTSH	3.67194716998435e-118	-0.469267935274275	0.047	0.35	7.33104252487375e-114	1036	51	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.709047773034775	2
CTSS	3.37628422341901e-90	-0.573530275684257	0.052	0.3	6.74075145205605e-86	1036	56	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.720005705502379	2
CUTA	2.08902562834779e-68	0.301443677673716	0.715	0.487	4.17073966699636e-64	1036	737	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	1.94591014905531	1.01501763958425	2
CXCL14	2.68854921864032e-35	-0.950075089491477	0.041	0.148	5.36768851501539e-31	1036	44	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.754976106039508	2
CXCL16	4.10976020736184e-35	-0.368501163759749	0.09	0.194	8.2051362539979e-31	1036	92	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.731531995096001	2
CXCL2	8.33339561236463e-28	-0.535387173132517	0.038	0.134	1.6637624340086e-23	1036	38	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	2.99573227355399	0.867095150840915	2
CXCL3	3.48436366303659e-18	-0.472606761864701	0.059	0.105	6.95653205325255e-14	1036	54	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.723181633012402	2
CXCL8	9.46630484013844e-25	-0.72909061602077	0.046	0.113	1.88994776133364e-20	1036	45	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.717560786974792	2
CXCR4	7.69969757783092e-92	-0.806014301270241	0.051	0.293	1.53724462141394e-87	1036	51	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	2.77258872223978	0.795926533796409	2
CYB5R3	6.39336487776212e-283	0.710125854267924	0.866	0.482	1.27643529784521e-278	1036	888	0.693147180559945	1.09861228866811	1.38629436111989	1.70059869083108	2.83321334405622	1.37707494583078	2
CYBA	6.89714935676009e-116	-0.965201399877884	0.479	0.635	1.37701586907715e-111	1036	505	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.07944154167984	0.897325361971451	2
CYGB	1.5411948923365e-64	-0.290470547234845	0.024	0.209	3.07699560254981e-60	1036	48	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.94591014905531	0.844586192134955	2
CYP1B1	2.95530461829075e-61	-0.413979238087318	0.019	0.191	5.90026567041748e-57	1036	29	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.30258509299405	1.0007103689239	2
DAD1	4.0530397864638e-76	0.314676384207649	0.745	0.604	8.09189393367499e-72	1036	763	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.30258509299405	1.16392398690605	2
DAP	3.51478892427865e-83	0.293778577226071	0.475	0.232	7.01727608732232e-79	1036	503	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.07944154167984	0.879892158021695	2
DCN	3.07512353823346e-45	-1.48652984071665	0.576	0.501	6.1394841440831e-41	1036	646	0.693147180559945	0.693147180559945	1.497866136777	2.484906649788	4.39444915467244	1.73999944682967	2
DDIT4	1.6213971498891e-16	-0.26865302682409	0.359	0.453	3.23711940975359e-12	1036	379	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	2.70805020110221	1.04593496224454	2
DDX21	2.51365862082041e-35	-0.255008446690839	0.236	0.398	5.01851943646794e-31	1036	258	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.94591014905531	0.790624819294442	2
DDX5	4.4507380385058e-62	-0.318431121700612	0.922	0.93	8.88589849387683e-58	1036	952	0.693147180559945	1.09861228866811	1.38629436111989	1.6094379124341	2.70805020110221	1.33796817513438	2
DKK3	0	1.46379720210196	0.879	0.194	0	1036	918	0.693147180559945	1.09861228866811	1.79175946922805	2.30258509299405	3.40119738166216	1.73728980207322	2
DSTN	0	0.973640315843182	0.994	0.711	0	1036	1030	0.693147180559945	2.07944154167984	2.56494935746154	2.94443897916644	4.0943445622221	2.4800162910232	2
DUSP1	4.59342229648718e-37	-0.393100008070537	0.692	0.809	9.17076761493665e-33	1036	736	0.693147180559945	0.693147180559945	1.38629436111989	1.94591014905531	3.46573590279973	1.44716153134658	2
DYNLL1	2.06084998849369e-109	0.444505630880891	0.876	0.669	4.11448700202765e-105	1036	904	0.693147180559945	1.09861228866811	1.38629436111989	1.79175946922805	2.63905732961526	1.40692071304911	2
DYNLRB1	9.47179340093009e-57	0.268627741411205	0.685	0.465	1.89104355249569e-52	1036	702	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	1.94591014905531	0.974086559433357	2
ECM2	3.59421916828767e-234	0.484348488639827	0.551	0.115	7.17585856948633e-230	1036	564	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.94591014905531	0.906002430896423	2
ECSCR.1	1.44130610484203e-49	-0.369495893048197	0.022	0.157	2.87756763831712e-45	1036	21	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.745462051448903	2
EDIL3	5.46946123759599e-303	0.571815383593606	0.578	0.086	1.09197793608604e-298	1036	613	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.19722457733622	0.948759326883758	2
EFEMP1	1.27988124052278e-262	0.945082834057808	0.85	0.309	2.55528289670372e-258	1036	891	0.693147180559945	1.09861228866811	1.79175946922805	2.30258509299405	4.04305126783455	1.78192618148578	2
EFEMP2	1.22265962922697e-108	0.402227284732932	0.571	0.235	2.44103994975165e-104	1036	604	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.39789527279837	0.98977592984489	2
EFHD1	5.36692494243413e-147	0.431820301857846	0.508	0.141	1.07150656475697e-142	1036	494	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.07944154167984	0.950581635078469	2
EGFL7	3.50408034840663e-65	-0.612383596493631	0.042	0.225	6.99589641559384e-61	1036	46	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.772477310407195	2
EGR1	1.03363249484924e-29	-0.390941133241906	0.297	0.47	2.0636472759665e-25	1036	339	0.693147180559945	0.693147180559945	1.09861228866811	1.6094379124341	2.77258872223978	1.2823235412006	2
EID1	3.85052123161025e-111	0.408387514720441	0.922	0.723	7.68756563890987e-107	1036	952	0.693147180559945	1.09861228866811	1.6094379124341	1.79175946922805	2.56494935746154	1.50174330939257	2
EIF4A1	4.93403028087906e-34	-0.257156251829597	0.613	0.67	9.85079145577505e-30	1036	639	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	2.07944154167984	0.978852574469504	2
EIF4A2	6.21411073715533e-122	0.422649181437405	0.928	0.784	1.24064720867306e-117	1036	962	0.693147180559945	1.09861228866811	1.38629436111989	1.79175946922805	2.77258872223978	1.47773626417499	2
ELN	1.17085225548456e-297	0.946422201816433	0.672	0.18	2.33760652807492e-293	1036	676	0.693147180559945	0.693147180559945	1.38629436111989	1.79175946922805	3.61091791264422	1.35036424110124	2
EMC10	1.09647333372719e-80	0.295808401251535	0.545	0.273	2.18910901078634e-76	1036	563	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.19722457733622	0.873321713785519	2
EMILIN1	1.32136353500973e-131	0.439283408017673	0.555	0.19	2.63810229764693e-127	1036	585	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.484906649788	0.987737280165202	2
EMP1	1.69506606097939e-71	-0.512280986841086	0.14	0.374	3.38419939074534e-67	1036	176	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.19722457733622	0.85842288942398	2
ENO1	3.08276342224036e-62	0.32742277216957	0.838	0.69	6.15473717250288e-58	1036	869	0.693147180559945	1.09861228866811	1.38629436111989	1.6094379124341	2.83321334405622	1.34222090697182	2
EPDR1	7.265480217142e-228	0.451448151165583	0.447	0.068	1.4505531253524e-223	1036	456	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.895545772145306	2
EPHX1	9.18481634697501e-43	-0.322779999757213	0.192	0.376	1.83374858367356e-38	1036	229	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.07944154167984	0.852911788128325	2
ESD	9.73749303192104e-62	0.301643350650557	0.747	0.52	1.94409048382304e-57	1036	774	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.07944154167984	1.06811928438571	2
ETS2	8.41242863349747e-53	-0.359073790444552	0.154	0.356	1.67954137667777e-48	1036	157	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.79175946922805	0.787866129164833	2
EVI2B	8.10808418472657e-71	-0.272406497508912	0.015	0.2	1.61877900748066e-66	1036	17	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.71699806927219	2
F13A1	1.28765175072538e-36	-0.307144106364155	0.02	0.133	2.57079672032322e-32	1036	18	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.6094379124341	0.744052221219621	2
FABP4	2.40727556798166e-49	-1.32634368443368	0.111	0.271	4.80612567147539e-45	1036	107	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	4.12713438504509	0.906534176454846	2
FABP5	1.23282961663458e-71	-0.55260794688961	0.058	0.278	2.46134432961095e-67	1036	61	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	2.19722457733622	0.818959273407628	2
FAM127A	1.41948407075048e-77	0.3161974328323	0.584	0.303	2.83399994725333e-73	1036	590	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.923096036728436	2
FAM49B	1.60243830653979e-56	-0.331774219201844	0.062	0.241	3.19926807900669e-52	1036	61	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	0.706441118530705	2
FAP	1.19258464209568e-162	0.324364632638901	0.282	0.026	2.38099523794402e-158	1036	316	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.890673281543522	2
FBLIM1	5.76689919693191e-272	0.627179462057059	0.67	0.153	1.15136142466746e-267	1036	668	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.30258509299405	1.02735826884125	2
FBLN1	8.95305772336159e-68	-1.83255762718027	0.187	0.343	1.78747797446914e-63	1036	250	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	3.2188758248682	1.18438863617361	2
FBLN2	2.21809426828228e-34	-0.540717316189933	0.198	0.304	4.42842520662557e-30	1036	260	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.70805020110221	1.08800437474894	2
FBLN5	8.22557549896492e-147	0.290836900316631	0.66	0.275	1.64223614836835e-142	1036	702	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.89037175789616	1.16355975400389	2
FBXO32	5.2628686158963e-239	0.567095547710619	0.503	0.084	1.0507317191637e-234	1036	500	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	2.89037175789616	0.991224284834007	2
FCER1G	1.82501585468272e-82	-1.08783392871551	0.161	0.264	3.64364415387404e-78	1036	161	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	2.484906649788	0.758949719764612	2
FCGR1A	1.80296204244764e-38	-0.269399615059616	0.014	0.122	3.59961371774672e-34	1036	15	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	2
FCGR2A	6.86561817980058e-52	-0.605453437213113	0.081	0.2	1.37072066959719e-47	1036	78	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.722826765341902	2
FCGR3A	1.10767569912878e-38	-0.598187685880284	0.071	0.169	2.21147453331061e-34	1036	64	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.716648389884575	2
FCGRT	1.50959504141978e-54	-0.417544501996426	0.48	0.56	3.01390650019459e-50	1036	511	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.07944154167984	0.88947309924767	2
FGF1	1.51211087411997e-230	0.38550939915289	0.365	0.03	3.01892936018053e-226	1036	361	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.94591014905531	0.851014088000838	2
FGF7	5.33910419321522e-72	-0.79674410189872	0.078	0.287	1.06595215217542e-67	1036	99	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.07944154167984	0.88025440620101	2
FHL1	1.44442465742337e-295	0.960680352203726	0.901	0.39	2.88379382854575e-291	1036	931	0.693147180559945	1.09861228866811	1.79175946922805	2.19722457733622	3.73766961828337	1.72397777236332	2
FIBIN	4.10387021002469e-106	0.356324093819435	0.506	0.183	8.1933768743143e-102	1036	530	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.19722457733622	1.02663999140627	2
FKBP10	7.84468056835409e-177	0.493307226305268	0.579	0.197	1.56619047547189e-172	1036	613	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	2.63905732961526	0.999887320991906	2
FKBP1A	3.70185041033005e-33	-0.304457967522705	0.639	0.637	7.39074434422394e-29	1036	658	0.693147180559945	0.693147180559945	1.09861228866811	1.09861228866811	1.94591014905531	0.965653134253986	2
FKBP5	2.57965573505633e-58	0.257130993869361	0.389	0.175	5.15028267503996e-54	1036	363	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	1.79175946922805	0.878730105382338	2
FLNA	3.39330614982697e-188	0.639474553291808	0.78	0.347	6.77473572812954e-184	1036	779	0.693147180559945	0.693147180559945	1.09861228866811	1.6094379124341	3.2188758248682	1.2467610505239	2
FMOD	0	0.960490855669068	0.758	0.166	0	1036	782	0.693147180559945	0.693147180559945	1.38629436111989	1.6094379124341	3.3322045101752	1.31231354328116	2
FN1	0	1.78943417228653	0.871	0.288	0	1036	916	0.693147180559945	1.6094379124341	2.07944154167984	2.63905732961526	5.34233425196481	2.13321852016382	2
FOLR2	1.77998726932807e-34	-0.474618490141975	0.07	0.159	3.55374458321349e-30	1036	67	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	1.38629436111989	0.727699532992671	2
FOS	1.24629457468791e-128	-0.8146266442228	0.408	0.74	2.4882271183644e-124	1036	456	0.693147180559945	0.693147180559945	1.09861228866811	1.6094379124341	3.87120101090789	1.33234028259472	2
FOSB	6.1131821686934e-67	-0.386601117441875	0.088	0.327	1.22049681997964e-62	1036	111	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.56494935746154	0.992631048331552	2
FOXS1	9.81633997254989e-184	0.37906015342584	0.386	0.053	1.95983227551959e-179	1036	385	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.07944154167984	0.88272539272297	2
FPR1	1.30841226538406e-47	-0.296696239676443	0.018	0.152	2.61224508783929e-43	1036	14	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	0.693147180559945	2
FRZB	0	1.33132176153096	0.814	0.226	0	1036	829	0.693147180559945	1.09861228866811	1.79175946922805	2.39789527279837	4.15888308335967	1.81318429451532	2
FSTL1	8.03402782591746e-105	0.27808283083195	0.648	0.305	1.60399365544442e-100	1036	681	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	2.70805020110221	1.09772505258762	2
FTL	1.16499829863084e-07	-0.333211774458342	1	0.998	0.00232591910321647	1036	1036	0.693147180559945	2.77258872223978	3.13549421592915	3.4811217321331	5.23644196282995	3.10799769157086	2
FXYD1	5.11666988380089e-258	0.724626144022586	0.868	0.355	1.02154314230085e-253	1036	900	0.693147180559945	1.09861228866811	1.38629436111989	1.6094379124341	2.83321334405622	1.3958342381111	2
GABARAPL2	1.44765363576541e-131	0.434506315596724	0.796	0.564	2.89024048380564e-127	1036	831	0.693147180559945	1.09861228866811	1.09861228866811	1.38629436111989	2.39789527279837	1.24438653137479	2
GADD45A	2.33319641610527e-115	0.437475794588818	0.502	0.186	4.65822664475417e-111	1036	505	0.693147180559945	0.693147180559945	0.693147180559945	1.09861228866811	2.70805020110221	0.990903505467025	2
GADD45B	1.60107196088821e-56	-0.489429452769345	0.614	0.702	3.19654016991332e-52	1036	631	0.693147180559945	0.693147180559945	1.09861228866811	1.38629436111989	3.36729582998647	1.12481411388724	2
GAPDH	3.12881447490415e-171	0.537035530302543	0.997	0.962	6.24667809914613e-167	1036	1031	0.693147180559945	2.07944154167984	2.484906649788	2.77258872223978	3.78418963391826	2.43473210768665	2
GAS6	0	1.87712742446111	0.888	0.447	0	1036	918	0.693147180559945	1.38629436111989	2.01267584536757	2.83321334405622	4.80402104473326	2.13270966817427	2
